,index,variable,depth,intensity_bin,mdr,dr,damage_bin_ID,damage_bin_id
334,6993,depth_meters_2020,0.0640229212380613,2,0.225,0.3494983049340208,5,5
335,18389,depth_meters_2020,0.550662961613865,16,0.775,0.8452911851875197,10,10
336,654,depth_meters_2020,0.18522769652508753,6,0.49,0.5334200033122762,7,7
337,19972,depth_meters_2020,0.0920319559265107,3,0.3,0.3762541753511241,5,5
338,23024,depth_meters_2020,0.7034467144605775,21,0.84,0.9835557568396563,11,11
339,26084,depth_meters_2020,0.770614521079538,23,0.85,0.845976699248974,10,10
340,14548,depth_meters_2020,0.16299540806867496,5,0.42,0.3048299580759666,5,5
341,11384,depth_meters_2020,0.7414792952041979,22,0.845,0.9928508479781043,11,11
342,5499,depth_meters_2020,0.00946488087338715,1,0.15,0.046470287765746965,2,2
343,2045,depth_meters_2020,0.714131654472258,21,0.84,0.9383711584554488,11,11
344,21739,depth_meters_2020,0.6334716275037481,19,0.82,0.7726931868035424,9,9
345,23705,depth_meters_2020,0.21340387300606334,7,0.55,0.6397670950930898,8,8
346,27071,depth_meters_2020,0.34297202362909496,10,0.625,0.743339340556778,9,9
347,31084,depth_meters_2020,0.6445860836755755,19,0.82,0.9163000191209736,11,11
348,9592,depth_meters_2020,0.5414826855619999,16,0.775,0.8530865325126472,10,10
349,23082,depth_meters_2020,0.4067515175356372,12,0.675,0.579348142071379,7,7
350,8033,depth_meters_2020,0.25630485808092585,8,0.58,0.5378805292748389,7,7
351,27010,depth_meters_2020,0.7071333598543722,21,0.84,0.8961151225196938,10,10
352,31440,depth_meters_2020,0.1812086107050197,6,0.49,0.5386120167905968,7,7
353,25759,depth_meters_2020,0.7667245588307375,23,0.85,0.9689698889032333,11,11
354,3402,depth_meters_2020,0.9994058824836396,29,0.85,0.9639208974871276,11,11
355,6848,depth_meters_2020,0.5580102850496595,17,0.79,0.7975640353124887,9,9
356,18660,depth_meters_2020,0.43019734498251383,13,0.7,0.8431823661867147,10,10
357,17377,depth_meters_2020,0.6979877883567664,21,0.84,0.9719890816350422,11,11
358,9195,depth_meters_2020,0.3495356920221543,11,0.65,0.728591267250052,9,9
359,4959,depth_meters_2020,0.1632558023710724,5,0.42,0.49594402726687564,6,6
360,27057,depth_meters_2020,0.9120808454334455,27,0.85,0.9471365281928008,11,11
361,11468,depth_meters_2020,0.7430212869810644,22,0.845,0.9771771266670686,11,11
362,11568,depth_meters_2020,0.5936775017734258,18,0.81,0.7781896249096587,9,9
363,15113,depth_meters_2020,0.8493802928105753,25,0.85,0.8473354052648796,10,10
364,18276,depth_meters_2020,0.6105357349127201,18,0.81,0.9344531977317257,11,11
365,22414,depth_meters_2020,0.7156392147394655,21,0.84,0.9846360321057973,11,11
366,14329,depth_meters_2020,0.21713938372431119,7,0.55,0.6093331138584648,8,8
367,19153,depth_meters_2020,0.9441925251848817,28,0.85,0.8344789814585415,10,10
368,31159,depth_meters_2020,0.16698407390343228,5,0.42,0.3722855569979825,5,5
369,7821,depth_meters_2020,0.24934026100171647,8,0.58,0.6443489207065545,8,8
370,8209,depth_meters_2020,0.3301724543845731,10,0.625,0.5516630696658346,7,7
371,6609,depth_meters_2020,0.12412197160447991,4,0.36,0.5000642601682983,7,7
372,10111,depth_meters_2020,0.7332010728769417,22,0.845,0.9922673970108794,11,11
373,17994,depth_meters_2020,0.3115506099675097,10,0.625,0.766804300411625,9,9
374,12528,depth_meters_2020,0.7931305450015329,24,0.85,0.933200523096988,11,11
375,1978,depth_meters_2020,0.09078532158150998,3,0.3,0.19528247231724544,3,3
376,20744,depth_meters_2020,0.20953495253684784,7,0.55,0.6283284126015263,8,8
377,6531,depth_meters_2020,0.1088704040211439,4,0.36,0.41442141509455,6,6
378,6639,depth_meters_2020,0.7788188460305304,23,0.85,0.8742304501015518,10,10
379,2085,depth_meters_2020,0.006720220619521933,1,0.15,0.11833201488558104,3,3
380,27646,depth_meters_2020,0.04669664479469371,2,0.225,0.12930344134181154,3,3
381,15266,depth_meters_2020,0.832566206484922,25,0.85,0.997948503757984,11,11
382,159,depth_meters_2020,0.558680353684709,17,0.79,0.8782129577061791,10,10
383,15153,depth_meters_2020,0.5451399011699432,16,0.775,0.8617503869422688,10,10
384,24162,depth_meters_2020,0.5888305923994578,18,0.81,0.901731814500672,11,11
385,8547,depth_meters_2020,0.5083171921854563,15,0.75,0.8736003988271438,10,10
386,3260,depth_meters_2020,0.28485204585973545,9,0.6,0.526803655213975,7,7
387,14083,depth_meters_2020,0.7001080678150449,21,0.84,0.9805241813617934,11,11
388,7364,depth_meters_2020,0.6123757757781171,18,0.81,0.7420342640951655,9,9
389,9532,depth_meters_2020,0.8494106744544512,25,0.85,0.9392825218700828,11,11
390,1533,depth_meters_2020,0.8166011033019736,24,0.85,0.9489218148760967,11,11
391,1842,depth_meters_2020,0.8094013775379963,24,0.85,0.9181650046180332,11,11
392,8472,depth_meters_2020,0.46395383905702803,14,0.725,0.8324029408626028,10,10
393,1891,depth_meters_2020,0.9766493302123834,29,0.85,0.8777852815809112,10,10
394,12824,depth_meters_2020,0.22150192433487614,7,0.55,0.5932502707383905,7,7
395,6611,depth_meters_2020,0.5119952103142684,15,0.75,0.7862271248539934,9,9
396,29976,depth_meters_2020,0.27488988084394994,8,0.58,0.6783533596425655,8,8
397,4269,depth_meters_2020,0.38543025306463685,12,0.675,0.7884750586601871,9,9
398,23247,depth_meters_2020,0.6656705574420615,20,0.83,0.8926741126377399,10,10
399,21675,depth_meters_2020,0.8059903819360179,24,0.85,0.7178540491462791,9,9
400,5160,depth_meters_2020,0.7821391974568696,23,0.85,0.9576072558952681,11,11
401,7995,depth_meters_2020,0.47470605435004976,14,0.725,0.8312320091914529,10,10
402,10122,depth_meters_2020,0.8267015185181164,24,0.85,0.975653352310173,11,11
403,25934,depth_meters_2020,0.403913478244189,12,0.675,0.5373213527900577,7,7
404,28872,depth_meters_2020,0.7924284037350934,23,0.85,0.9920472715329727,11,11
405,13087,depth_meters_2020,0.0120982878286775,1,0.15,0.24315192460575685,4,4
406,6655,depth_meters_2020,0.8666268789572582,26,0.85,0.9993607555151155,11,11
407,14916,depth_meters_2020,0.5274537215486385,16,0.775,0.6361403990026483,8,8
408,27140,depth_meters_2020,0.6194333671423721,18,0.81,0.8984274069961182,10,10
409,14334,depth_meters_2020,0.7361686211952311,22,0.845,0.8643251451609514,10,10
410,22857,depth_meters_2020,0.8610571732170283,25,0.85,0.9454012159333425,11,11
411,16848,depth_meters_2020,0.012935615470289541,1,0.15,0.23334980694910748,4,4
412,18948,depth_meters_2020,0.9491079211255039,28,0.85,0.9615798443357808,11,11
413,14556,depth_meters_2020,0.9619490385088856,28,0.85,0.9944266401607348,11,11
414,11729,depth_meters_2020,0.11221475459245056,4,0.36,0.4451282710107576,6,6
415,22634,depth_meters_2020,0.8003920242861843,24,0.85,0.9769527734554994,11,11
416,19402,depth_meters_2020,0.3330238159098481,10,0.625,0.7184483824634018,9,9
417,20364,depth_meters_2020,0.9067978970822628,27,0.85,0.8730032563645722,10,10
418,11799,depth_meters_2020,0.1027639686335049,3,0.3,0.4134773498631328,6,6
419,5678,depth_meters_2020,0.9257230693890579,27,0.85,0.9188717613654598,11,11
420,2729,depth_meters_2020,0.032552282403544575,1,0.15,0.2290960672297464,4,4
421,19030,depth_meters_2020,0.5065235768492987,15,0.75,0.7561563542243056,9,9
422,5506,depth_meters_2020,0.2507394545510814,8,0.58,0.6912396787356239,8,8
423,18588,depth_meters_2020,0.9317496801461281,28,0.85,0.9554236980037619,11,11
424,6722,depth_meters_2020,0.2525028797805,8,0.58,0.645251089591116,8,8
425,30117,depth_meters_2020,0.6376889569496794,19,0.82,0.9446799789479378,11,11
426,13296,depth_meters_2020,0.7153739221576065,21,0.84,0.9417623789364207,11,11
427,28078,depth_meters_2020,0.003990625750713295,1,0.15,0.2788863273692618,4,4
428,13014,depth_meters_2020,0.7954349696890901,24,0.85,0.9078981213216911,11,11
429,10348,depth_meters_2020,0.37948386677377277,12,0.675,0.8042592649124805,10,10
430,7202,depth_meters_2020,0.14854187110926098,5,0.42,0.4323445556528337,6,6
431,16599,depth_meters_2020,0.782368485067498,23,0.85,0.9071315845995069,11,11
432,3839,depth_meters_2020,0.3714200904066206,11,0.65,0.6781287326691147,8,8
433,3355,depth_meters_2020,0.7269273312915387,22,0.845,0.9152803939905382,11,11
434,1303,depth_meters_2020,0.7051650662829628,21,0.84,0.9260875185898959,11,11
435,8581,depth_meters_2020,0.6714520847887727,20,0.83,0.862586901915625,10,10
436,11979,depth_meters_2020,0.623711428577889,19,0.82,0.7524735400512709,9,9
437,7837,depth_meters_2020,0.36785829633919553,11,0.65,0.6791603911821745,8,8
438,13664,depth_meters_2020,0.21888637600015382,7,0.55,0.6052444434371383,8,8
439,3312,depth_meters_2020,0.27086625501623385,8,0.58,0.6465066044488718,8,8
440,26565,depth_meters_2020,0.3342594587534833,10,0.625,0.7132249120561722,9,9
441,10485,depth_meters_2020,0.4513727425438351,14,0.725,0.8689555629446577,10,10
442,8684,depth_meters_2020,0.271749965633595,8,0.58,0.7084027831055875,9,9
443,29612,depth_meters_2020,0.3301221746782641,10,0.625,0.6994875416631792,8,8
444,25307,depth_meters_2020,0.8026756553383189,24,0.85,0.9870747664636613,11,11
445,12492,depth_meters_2020,0.7793150367892306,23,0.85,0.9237331201482629,11,11
446,11728,depth_meters_2020,0.9401029777130142,28,0.85,0.9364315827460498,11,11
447,5604,depth_meters_2020,0.7763821607769172,23,0.85,0.946869165864382,11,11
448,9902,depth_meters_2020,0.5403671630181621,16,0.775,0.8018861302812816,10,10
449,15999,depth_meters_2020,0.6703796710779654,20,0.83,0.9241190605143607,11,11
450,6818,depth_meters_2020,0.23304673712382018,7,0.55,0.6663986222141198,8,8
451,12992,depth_meters_2020,0.13121884922007399,4,0.36,0.34462479079352976,5,5
452,29431,depth_meters_2020,0.025122845235072133,1,0.15,0.2947726962329478,4,4
453,12617,depth_meters_2020,0.7871229465431083,23,0.85,0.9070760948037253,11,11
454,14196,depth_meters_2020,0.11245019544625279,4,0.36,0.4122554998429418,6,6
455,30324,depth_meters_2020,0.3676929441512917,11,0.65,0.6984082190226711,8,8
456,20405,depth_meters_2020,0.5141259261678778,15,0.75,0.8274184350506042,10,10
457,10743,depth_meters_2020,0.0904459543566738,3,0.3,0.192112867523549,3,3
458,19549,depth_meters_2020,0.47635579303292197,14,0.725,0.8524509136395911,10,10
459,27054,depth_meters_2020,0.8306479395210755,25,0.85,0.9210102555850863,11,11
460,20078,depth_meters_2020,0.03590787485409275,2,0.225,0.07642278997866542,2,2
461,5977,depth_meters_2020,0.6954419505128728,21,0.84,0.9646116363572731,11,11
462,4330,depth_meters_2020,0.7168032931651006,21,0.84,0.9707664762032526,11,11
463,9586,depth_meters_2020,0.5989185317627694,18,0.81,0.9324038901932918,11,11
464,23386,depth_meters_2020,0.9556781106659156,28,0.85,0.950839497856178,11,11
465,7916,depth_meters_2020,0.053751436851266265,2,0.225,0.08166905855111056,2,2
466,7703,depth_meters_2020,0.8395890618655919,25,0.85,0.9333851443864611,11,11
467,6955,depth_meters_2020,0.9592481117199794,28,0.85,0.9394193954576718,11,11
468,29532,depth_meters_2020,0.6546384526687975,19,0.82,0.931384873954521,11,11
469,16813,depth_meters_2020,0.42524842034281607,13,0.7,0.7652425894999734,9,9
470,14097,depth_meters_2020,0.649418359750388,19,0.82,0.8775354697620634,10,10
471,11310,depth_meters_2020,0.8745207078215035,26,0.85,0.955996844507227,11,11
472,5711,depth_meters_2020,0.9432415254672398,28,0.85,0.8332082925293519,10,10
473,12399,depth_meters_2020,0.5610287842999881,17,0.79,0.8062741497786879,10,10
474,11328,depth_meters_2020,0.5411136324194411,16,0.775,0.8444715805458233,10,10
475,29493,depth_meters_2020,0.41938906253700925,13,0.7,0.8377301095465289,10,10
476,9645,depth_meters_2020,0.6240524993944556,19,0.82,0.8661340245058952,10,10
477,4864,depth_meters_2020,0.34683385827571944,11,0.65,0.7344691924587363,9,9
478,22276,depth_meters_2020,0.2174700961029673,7,0.55,0.543483199153203,7,7
479,16086,depth_meters_2020,0.24986572102933746,8,0.58,0.6324711824176766,8,8
480,30410,depth_meters_2020,0.9168877022939406,27,0.85,0.7786890339650963,9,9
481,5109,depth_meters_2020,0.20777787666491077,7,0.55,0.5994045776496287,7,7
482,20318,depth_meters_2020,0.5508457506755222,16,0.775,0.9085506884831213,11,11
483,25241,depth_meters_2020,0.49933151407126686,15,0.75,0.7756521617016304,9,9
484,1292,depth_meters_2020,0.15009512256366164,5,0.42,0.41575079682783095,6,6
485,17190,depth_meters_2020,0.9209825201625232,27,0.85,0.9709822708126338,11,11
486,31771,depth_meters_2020,0.7532558073315436,22,0.845,0.9721871924026511,11,11
487,16900,depth_meters_2020,0.4235671899648451,13,0.7,0.7918561806966534,9,9
488,6377,depth_meters_2020,0.15121467114641873,5,0.42,0.5024849752713193,7,7
489,12585,depth_meters_2020,0.20445073110938694,6,0.49,0.5107091902081298,7,7
490,1366,depth_meters_2020,0.7352737367796447,22,0.845,0.9757693157374504,11,11
491,2156,depth_meters_2020,0.7437741906248218,22,0.845,0.8657582077034304,10,10
492,11714,depth_meters_2020,0.47117240033542485,14,0.725,0.8411565319501833,10,10
493,18026,depth_meters_2020,0.6951172735190551,21,0.84,0.8823979356317925,10,10
494,24392,depth_meters_2020,0.22788835956925946,7,0.55,0.4511293247068868,6,6
495,26491,depth_meters_2020,0.6908933334980476,21,0.84,0.849718406393039,10,10
496,31040,depth_meters_2020,0.776734495489001,23,0.85,0.9588430862054336,11,11
497,12335,depth_meters_2020,0.18779616195784143,6,0.49,0.5986084038121557,7,7
498,26273,depth_meters_2020,0.837621787089746,25,0.85,0.8883911577328141,10,10
499,527,depth_meters_2020,0.2343755772744598,7,0.55,0.6268964513453955,8,8
500,6394,depth_meters_2020,0.7704153799275809,23,0.85,0.9929527787534281,11,11
501,10760,depth_meters_2020,0.0418039314559977,2,0.225,0.27616916020638527,4,4
502,2684,depth_meters_2020,0.9411244180933729,28,0.85,0.974046449577136,11,11
503,20169,depth_meters_2020,0.7929947670525502,23,0.85,0.9926061053598356,11,11
504,266,depth_meters_2020,0.9879405824916917,29,0.85,0.9283914967469267,11,11
505,5599,depth_meters_2020,0.24771557441654968,8,0.58,0.6673001880188424,8,8
506,27033,depth_meters_2020,0.7166553980252124,21,0.84,0.73732164418374,9,9
507,15746,depth_meters_2020,0.5007711619511444,15,0.75,0.8457371156112593,10,10
508,2460,depth_meters_2020,0.8997701717543805,27,0.85,0.9137396520258404,11,11
509,25009,depth_meters_2020,0.8191263038748207,24,0.85,0.803007462230178,10,10
510,11495,depth_meters_2020,0.023275842503302613,1,0.15,0.09773261510261386,2,2
511,88,depth_meters_2020,0.2330474374520788,7,0.55,0.6328511325318897,8,8
512,28101,depth_meters_2020,0.07082677053346176,3,0.3,0.34728086233799077,5,5
513,21217,depth_meters_2020,0.05666430006911183,2,0.225,0.30339964286744137,5,5
514,17902,depth_meters_2020,0.6086019523523778,18,0.81,0.954071552373618,11,11
515,3423,depth_meters_2020,0.34558991659781413,11,0.65,0.7957841156224769,9,9
516,28370,depth_meters_2020,0.3281027258414204,10,0.625,0.5593007832300949,7,7
517,21726,depth_meters_2020,0.33080187288529095,10,0.625,0.6444001027585299,8,8
518,4084,depth_meters_2020,0.23370782876311447,7,0.55,0.6888828008101202,8,8
519,16244,depth_meters_2020,0.7975938615023628,24,0.85,0.9191766753091627,11,11
520,26722,depth_meters_2020,0.7286669437300967,22,0.845,0.9682977197693631,11,11
521,14337,depth_meters_2020,0.5189653042366646,16,0.775,0.8185298657621607,10,10
522,17900,depth_meters_2020,0.4380920927419397,13,0.7,0.6374342797119954,8,8
523,14487,depth_meters_2020,0.7385284569361439,22,0.845,0.8598606446555038,10,10
524,11123,depth_meters_2020,0.21495470639384007,7,0.55,0.6462763939781855,8,8
525,18931,depth_meters_2020,0.18897782791719941,6,0.49,0.34078915220551786,5,5
526,10911,depth_meters_2020,0.5337634139023442,16,0.775,0.8809473011688695,10,10
527,11359,depth_meters_2020,0.8017942935457071,24,0.85,0.9753133280843717,11,11
528,7435,depth_meters_2020,0.45125164583835264,14,0.725,0.7694710488818471,9,9
529,12180,depth_meters_2020,0.614693306332534,18,0.81,0.9073693518326538,11,11
530,5513,depth_meters_2020,0.5820600299741342,17,0.79,0.701321648938428,9,9
531,7915,depth_meters_2020,0.7131428873296978,21,0.84,0.8385865328484984,10,10
532,29020,depth_meters_2020,0.6464548396134159,19,0.82,0.7670504461179045,9,9
533,10815,depth_meters_2020,0.2089709640978572,7,0.55,0.69204465522043,8,8
534,30969,depth_meters_2020,0.21895744436433173,7,0.55,0.6848509486152579,8,8
535,18509,depth_meters_2020,0.4577195087639786,14,0.725,0.8423806429346613,10,10
536,18408,depth_meters_2020,0.22897924141698478,7,0.55,0.4878519513869287,6,6
537,1141,depth_meters_2020,0.6076442445799307,18,0.81,0.8629362674314394,10,10
538,3399,depth_meters_2020,0.1250399954889596,4,0.36,0.35284243037611845,5,5
539,18965,depth_meters_2020,0.7413907085640281,22,0.845,0.9880380813561532,11,11
540,8093,depth_meters_2020,0.33301658965888603,10,0.625,0.665069928491817,8,8
541,9584,depth_meters_2020,0.3488117125648377,11,0.65,0.7633919365588039,9,9
542,26413,depth_meters_2020,0.8432425030013435,25,0.85,0.7665398055275302,9,9
543,6038,depth_meters_2020,0.5690795693168443,17,0.79,0.907459864468342,11,11
544,29622,depth_meters_2020,0.4571369541126462,14,0.725,0.7544761334772799,9,9
545,18978,depth_meters_2020,0.7701079536953243,23,0.85,0.9878596754705443,11,11
546,28485,depth_meters_2020,0.025625201272992615,1,0.15,0.22900162822101594,4,4
547,27720,depth_meters_2020,0.2512494343561056,8,0.58,0.6665479034378743,8,8
548,12358,depth_meters_2020,0.5818055963483881,17,0.79,0.7331512057157424,9,9
549,10647,depth_meters_2020,0.452638494301031,14,0.725,0.8110034141700871,10,10
550,11454,depth_meters_2020,0.716540965890405,21,0.84,0.9239612447627759,11,11
551,7333,depth_meters_2020,0.42093118273097685,13,0.7,0.6121241206545531,8,8
552,8958,depth_meters_2020,0.7157123465873354,21,0.84,0.945589107385872,11,11
553,15461,depth_meters_2020,0.21243100250643399,7,0.55,0.5750157100799764,7,7
554,19638,depth_meters_2020,0.8155202659975169,24,0.85,0.955283734121548,11,11
555,15102,depth_meters_2020,0.42000527432995627,13,0.7,0.6824719187836129,8,8
556,5802,depth_meters_2020,0.22858949403902173,7,0.55,0.6928337587624973,8,8
557,15973,depth_meters_2020,0.0012632821936567895,1,0.15,0.2594598864703701,4,4
558,1766,depth_meters_2020,0.8950297455064438,26,0.85,0.912520142552406,11,11
559,8032,depth_meters_2020,0.4291581313424764,13,0.7,0.6786502408317304,8,8
560,30475,depth_meters_2020,0.06962213728326005,3,0.3,0.3517328017510705,5,5
561,15543,depth_meters_2020,0.1479834578991861,5,0.42,0.45889498942991314,6,6
562,7285,depth_meters_2020,0.10269056050563619,3,0.3,0.2956866358346862,4,4
563,31365,depth_meters_2020,0.8694952710076427,26,0.85,0.9461899365801973,11,11
564,26344,depth_meters_2020,0.15783724423767376,5,0.42,0.5654902743120634,7,7
565,15752,depth_meters_2020,0.7401235115048269,22,0.845,0.9255088998713874,11,11
